Class Name,Class Type,Available,Demand,Schedule
Soc Sci 1 SIJK,1,25,0,S 1-4PM lec LH 309
Soc Sci 1 THQ,1,25,0,TTh 7-8:30AM lec TBA
Soc Sci 1 THU,1,25,0,TTh 10-11:30AM lec TBA
Soc Sci 1 THU-1,1,25,0,TTh 10-11:30AM lec TBA
Soc Sci 1 THU-2,1,25,0,TTh 10-11:30AM lec TBA
Soc Sci 1 THU-3,1,25,0,TTh 10-11:30AM lec LH 309
Soc Sci 1 THV,1,25,0,TTh 11:30AM-1PM lec TBA
Soc Sci 1 THV-1,1,25,0,TTh 11:30AM-1PM lec TBA
Soc Sci 1 THW,1,29,0,TTh 1-2:30PM lec TBA
Soc Sci 1 THW-1,1,25,0,TTh 1-2:30PM lec TBA
Soc Sci 1 THW-2,1,25,0,TTh 1-2:30PM lec LH 304
Soc Sci 1 THW-3,1,25,0,TTh 1-2:30PM lec LH 309
Soc Sci 1 THX,1,30,0,TTh 2:30-4PM lec TBA
Soc Sci 1 THX-1,1,25,0,TTh 2:30-4PM lec TBA
Soc Sci 1 THX-2,1,25,0,TTh 2:30-4PM lec LH 309
Soc Sci 1 THY,1,25,0,TTh 4-5:30PM lec TBA
Soc Sci 1 WDEG,1,20,0,W 10AM-1PM lec TBA
Soc Sci 1 WFQ,1,25,0,WF 7-8:30AM lec TBA
Soc Sci 1 WFU,1,24,0,WF 10-11:30AM lec TBA
Soc Sci 1 WFU-1,1,25,0,WF 10-11:30AM lec TBA
Soc Sci 1 WFU-2,1,25,0,WF 10-11:30AM lec LH 309
Soc Sci 1 WFV,1,25,0,WF 11:30AM-1PM lec TBA
Soc Sci 1 WFW,1,25,0,WF 1-2:30PM lec PAV2 2248
Soc Sci 1 WFW-1,1,25,0,WF 1-2:30PM lec LH 309
Soc Sci 1 WFX,1,25,0,WF 2:30-4PM lec PAV2 2248
Soc Sci 1 WIJK,1,20,0,W 1-4PM lec TBA
Soc Sci 2 THQ,1,25,0,TTh 7-8:30AM lec TBA
Soc Sci 2 THQ-1,1,26,0,TTh 7-8:30AM lec TBA
Soc Sci 2 THR,1,25,0,TTh 8:30-10AM lec TBA
Soc Sci 2 THR-1,1,25,0,TTh 8:30-10AM lec PH 226
Soc Sci 2 THR-2,1,25,0,TTh 8:30-10AM lec TBA
Soc Sci 2 THU,1,27,0,TTh 10-11:30AM lec PH 208
Soc Sci 2 THU-1,1,25,0,TTh 10-11:30AM lec NIGS 215
Soc Sci 2 THU-2,1,25,0,TTh 10-11:30AM lec TBA
Soc Sci 2 THV,1,31,0,TTh 11:30AM-1PM lec TBA
Soc Sci 2 THV-1,1,25,0,TTh 11:30AM-1PM lec TBA
Soc Sci 2 THV-2,1,25,0,TTh 11:30AM-1PM lec PH 208
Soc Sci 2 THW,1,25,0,TTh 1-2:30PM lec PH 224
Soc Sci 2 THW-1,1,30,0,TTh 1-2:30PM lec TBA
Soc Sci 2 THW-2,1,25,0,TTh 1-2:30PM lec TBA
Soc Sci 2 THW-3,1,26,0,TTh 1-2:30PM lec NIGS 215
Soc Sci 2 THX,1,26,0,TTh 2:30-4PM lec PH 208
Soc Sci 2 THX-1,1,25,0,TTh 2:30-4PM lec PH 226
Soc Sci 2 THX-2,1,25,0,TTh 2:30-4PM lec PH 220
Soc Sci 2 THX-3,1,30,0,TTh 2:30-4PM lec TBA
Soc Sci 2 THY,1,25,0,TTh 4-5:30PM lec TBA
Soc Sci 2 THY-1,1,25,0,TTh 4-5:30PM lec PH 124
Soc Sci 2 WFQ,1,26,0,WF 7-8:30AM lec PH 124
Soc Sci 2 WFR,1,26,0,WF 8:30-10AM lec PH 124
Soc Sci 2 WFR-1,1,26,0,WF 8:30-10AM lec PH 224
Soc Sci 2 WFR-2,1,28,0,WF 8:30-10AM lec TBA
Soc Sci 2 WFU,1,26,0,WF 10-11:30AM lec PH 224
Soc Sci 2 WFU-1,1,28,0,WF 10-11:30AM lec PH 124
Soc Sci 2 WFU-2,1,29,0,WF 10-11:30AM lec TBA
Soc Sci 2 WFV,1,26,0,WF 11:30AM-1PM lec PH 124
Soc Sci 2 WFV-1,1,26,0,WF 11:30AM-1PM lec PH 224
Soc Sci 2 WFV-2,1,25,0,WF 11:30AM-1PM lec TBA
Soc Sci 2 WFW,1,31,0,WF 1-2:30PM lec TBA
Soc Sci 2 WFW-1,1,25,0,WF 1-2:30PM lec PH 224
Soc Sci 2 WFX,1,30,0,WF 2:30-4PM lec TBA
Soc Sci 2 WFX-1,1,25,0,WF 2:30-4PM lec PH 220
Soc Sci 2 WFY,1,26,0,WF 4-5:30PM lec PH 224
Soc Sci 2 WFZ,1,26,0,WF 5:30-7PM lec PH 226
Soc Sci 103 FUV,1,15,0,F 10AM-1PM lec TBA
Soc Sci 103 THW,1,15,0,TTh 1-2:30PM lec TBA
Soc Sci 103 WFR,1,20,0,WF 8:30-10AM lec AVR
Soc Sci 103 WFU,1,20,0,WF 10-11:30AM lec AVR
Soc Sci 201 TYZ2,1,10,0,T 4-7PM lec TBA
Socio 10 THR,1,24,0,TTh 8:30-10AM lec TBA
Socio 10 THU,1,23,0,TTh 10-11:30AM lec TBA
Socio 10 THV,1,18,0,TTh 11:30AM-1PM lec TBA
Socio 11 THR,1,21,0,TTh 8:30-10AM lec TBA
Socio 11 THU,1,23,0,TTh 10-11:30AM lec TBA
Socio 11 WFU,1,20,0,WF 10-11:30AM lec TBA
Socio 11 WFV,1,20,0,WF 11:30AM-1PM lec TBA
Socio 101 THQ,1,20,0,TTh 7-8:30AM lec TBA
Socio 101 THU,1,15,0,TTh 10-11:30AM lec TBA
Socio 101 THW,1,18,0,TTh 1-2:30PM lec TBA
Socio 101 THX,1,15,0,TTh 2:30-4PM lec TBA
Socio 102 THR,1,20,0,TTh 8:30-10AM lec TBA
Socio 102 THV,1,15,0,TTh 11:30AM-1PM lec TBA
Socio 102 THW,1,20,0,TTh 1-2:30PM lec TBA
Socio 118 FIJK,1,17,0,F 1-4PM lec TBA
Socio 118 THV,1,15,0,S 11:30AM-2:30PM lec TBA
Socio 124 THR,1,27,0,TTh 8:30-10AM lec TBA
Socio 153 THW,1,16,0,TTh 1-2:30PM lec TBA
Socio 160 THV,1,15,0,TTh 11:30AM-1PM lec TBA
Socio 167 THU,1,17,0,TTh 10-11:30AM lec TBA
Socio 172 THX,1,22,0,TTh 2:30-4PM lec TBA
Socio 172 WFX,1,22,0,WF 2:30-4PM lec TBA
Socio 179 FLMN,1,12,0,F 4-7PM lec TBA
Socio 181 THR,1,16,0,TTh 8:30-10AM lec TBA
Socio 181 WFR,1,16,0,WF 8:30-10AM lec TBA
Socio 182 WFU,1,15,0,WF 10-11:30AM lec TBA
Socio 183 WFW,1,29,0,WF 1-2:30PM lec TBA
Socio 197 WFXContemporary Political Ideologies,1,18,0,WF 2:30-4PM lec TBA
Socio 202 TNOP-1,1,10,0,T 5-8PM lec TBA
Socio 203 TNOP-2,1,10,0,T 5-8PM lec TBA
Socio 218 SABC,1,10,0,S 8-11AM lec TBA
Socio 253 WNOP-1,1,10,0,W 5-8PM lec TBA
Socio 271 HNOP-2,1,10,0,Th 5-8PM lec TBA
Socio 281 FNOP,1,15,0,F 4-7PM lec TBA
Socio 282 HNOP-1,1,11,0,Th 5-8PM lec TBA
Socio 378 WNOP-2Social Capital,1,10,0,W 5-8PM lec TBA
Span 10 THA,1,15,0,TTh 7-8:30AM lec TBA
Span 10 THR,1,15,0,TTh 8:30-10AM lec TBA
Span 10 THR-1,1,15,0,TTh 8:30-10AM lec TBA
Span 10 THU,1,15,0,TTh 10-11:30AM lec TBA
Span 10 THV,1,15,0,TTh 11:30AM-1PM lec TBA
Span 10 THV-1,1,15,0,TTh 11:30AM-1PM lec TBA
Span 10 THW,1,15,0,TTh 1-2:30PM lec TBA
Span 10 THY,1,15,0,TTh 4-5:30PM lec TBA
Span 10 TWHFQ,1,15,0,TWThF 7-8:30AM lec TBA
Span 10 TWHFR,1,15,0,TWThF 8:30-10AM lec TBA
Span 10 TWHFU,1,15,0,TWThF 10-11:30AM lec TBA
Span 10 TWHFX-1,1,15,0,TWThF 2:30-4PM lec TBA
Span 10 TWHFY,1,15,0,TWThF 4-5:30PM lec TBA
Span 10 WFA,1,15,0,WF 7-8:30AM lec TBA
Span 10 WFR,1,15,0,WF 8:30-10AM lec TBA
Span 10 WFU,1,15,0,WF 10-11:30AM lec TBA
Span 10 WFV,1,15,0,WF 11:30AM-1PM lec TBA
Span 10 WFW,1,15,0,WF 1-2:30PM lec TBA
Span 10 WFW-1,1,15,0,WF 1-2:30PM lec TBA
Span 11 THR,1,15,0,TTh 8:30-10AM lec TBA
Span 11 THV,1,15,0,TTh 11:30AM-1PM lec TBA
Span 11 THX,1,15,0,TTh 2:30-4PM lec TBA
Span 11 TWHFQ,1,15,0,TWThF 7-8:30AM lec TBA
Span 11 TWHFR,1,15,0,TWThF 8:30-10AM lec TBA
Span 11 TWHFU,1,15,0,TWThF 10-11:30AM lec TBA
Span 11 TWHFX-1,1,15,0,TWThF 2:30-4PM lec TBA
Span 11 TWHFY,1,15,0,TWThF 4-5:30PM lec TBA
Span 11 WFR,1,15,0,WF 8:30-10AM lec TBA
Span 11 WFV,1,15,0,WF 11:30AM-1PM lec TBA
Span 11 WFX,1,15,0,WF 2:30-4PM lec TBA
Span 12 TWHFU,1,15,0,TWThF 10-11:30AM lec TBA
Span 12 TWHFV,1,15,0,TWThF 11:30AM-1PM lec TBA
Span 12 TWHFX,1,15,0,TWThF 2:30-4PM lec TBA
Span 13 TWHFU,1,15,0,TWThF 10-11:30AM lec TBA
Span 13 TWHFV,1,15,0,TWThF 11:30AM-1PM lec TBA
Span 13 TWHFX,1,15,0,TWThF 2:30-4PM lec TBA
Span 101 WFV,1,15,0,WF 11:30AM-1PM lec TBA
Spanish 16 TWHFU,1,15,0,TWThF 10-11:30AM lec TBA
Spanish 30 THV,1,15,0,TTh 11:30AM-1PM lec TBA
Spanish 51 THX,1,15,0,TTh 2:30-4PM lec TBA
Spanish 61 THR,1,15,0,TTh 8:30-10AM lec TBA
Spanish 111 WFQ,1,15,0,WF 7-8:30AM lec TBA
Spanish 130 WFR,1,15,0,WF 8:30-10AM lec TBA
Speech 30 THQ,1,28,0,TTh 7-8:30AM lec PH 1227-1228
Speech 30 THQ-1,1,28,0,TTh 7-8:30AM lec PH 1227-1228
Speech 30 THQ-2,1,28,0,TTh 7-8:30AM lec PH 1229-1230
Speech 30 THQ-3,1,28,0,TTh 7-8:30AM lec PH 1231-1232
Speech 30 THR,1,28,0,TTh 8:30-10AM lec PH 1227-1228
Speech 30 THR-1,1,28,0,TTh 8:30-10AM lec PH 1227-1228
Speech 30 THR-2,1,28,0,TTh 8:30-10AM lec PH 1229-1230
Speech 30 THR-3,1,28,0,TTh 8:30-10AM lec PH 1229-1230
Speech 30 THR-4,1,29,0,TTh 8:30-10AM lec PH 1231-1232
Speech 30 THU,1,28,0,TTh 10-11:30AM lec PH 1227-1228
Speech 30 THU-1,1,28,0,TTh 10-11:30AM lec PH 1229-1230
Speech 30 THU-2,1,28,0,TTh 10-11:30AM lec PH 1231-1232
Speech 30 THU-3,1,28,0,TTh 10-11:30AM lec PH 1229-1230
Speech 30 THV,1,29,0,TTh 11:30AM-1PM lec PH 1229-1230
Speech 30 THV-1,1,28,0,TTh 11:30AM-1PM lec PH 1227-1228
Speech 30 THV-2,1,28,0,TTh 11:30AM-1PM lec TBA
Speech 30 THV-3,1,28,0,TTh 11:30AM-1PM lec PH 1227-1228
Speech 30 THW,1,28,0,TTh 1-2:30PM lec PH 1227-1228
Speech 30 THW-2,1,28,0,TTh 1-2:30PM lec PH 1227-1228
Speech 30 THX,1,28,0,TTh 2:30-4PM lec PH 1229-1230
Speech 30 THX-1,1,28,0,TTh 2:30-4PM lec PH 1227-1228
Speech 30 THX-2,1,28,0,TTh 2:30-4PM lec PH 1229-1230
Speech 30 THY,1,28,0,TTh 4-5:30PM lec PH 1231-1232
Speech 30 THY-1,1,28,0,TTh 4-5:30PM lec PH 1229-1230
Speech 30 THY-2,1,28,0,TTh 4-5:30PM lec PH 1229-1230
Speech 30 THZ,1,28,0,TTh 5:30-7PM lec PH 1231-1232
Speech 30 THZ-1,1,29,0,TTh 5:30-7PM lec PH 1229-1230
Speech 30 WFQ,1,28,0,WF 7-8:30AM lec PH 1227-1228
Speech 30 WFQ-1,1,28,0,WF 7-8:30AM lec PH 1229-1230
Speech 30 WFQ-2,1,28,0,WF 7-8:30AM lec PH 3213-3215
Speech 30 WFQ-3,1,28,0,WF 7-8:30AM lec PH 1227-1228
Speech 30 WFR,1,28,0,WF 8:30-10AM lec PH 1227-1228
Speech 30 WFR-1,1,28,0,WF 8:30-10AM lec PH 3213-3215
Speech 30 WFR-2,1,28,0,WF 8:30-10AM lec PH 1227-1228
Speech 30 WFR-3,1,28,0,WF 8:30-10AM lec PH 1229-1230
Speech 30 WFR-4,1,28,0,WF 8:30-10AM lec PH 1231-1232
Speech 30 WFR-5,1,28,0,WF 8:30-10AM lec PH 1229-1230
Speech 30 WFU,1,28,0,WF 10-11:30AM lec PH 1229-1230
Speech 30 WFU-1,1,28,0,WF 10-11:30AM lec PH 1231-1232
Speech 30 WFV,1,28,0,WF 11:30AM-1PM lec PH 1229-1230
Speech 30 WFV-1,1,28,0,WF 11:30AM-1PM lec PH 1231-1232
Speech 30 WFV-2,1,28,0,WF 11:30AM-1PM lec PH 3213-3215
Speech 30 WFV-3,1,28,0,WF 11:30AM-1PM lec PH 3213-3215
Speech 30 WFW,1,28,0,WF 1-2:30PM lec PH 1229-1230
Speech 30 WFW-1,1,28,0,WF 1-2:30PM lec PH 1231-1232
Speech 30 WFW-2,1,28,0,WF 1-2:30PM lec PH 1231-1232
Speech 30 WFX,1,28,0,WF 2:30-4PM lec PH 1227-1228
Speech 30 WFX-1,1,28,0,WF 2:30-4PM lec PH 1229-1230
Speech 30 WFX-2,1,28,0,WF 2:30-4PM lec PH 1227-1228
Speech 30 WFX-3,1,28,0,WF 2:30-4PM lec PH 3213-3215
Speech 30 WFX-4,1,30,0,WF 2:30-4PM lec PH 1229-1230
Speech 30 WFX-5,1,28,0,WF 2:30-4PM lec PH 1231-1232
Speech 30 WFY,1,28,0,WF 4-5:30PM lec PH 3213-3215
Speech 30 WFY-1,1,28,0,WF 4-5:30PM lec PH 1231-1232
Speech 30 WFZ,1,28,0,WF 5:30-7PM lec PH 3213-3215
Speech 30 WFZ-1,1,28,0,WF 5:30-7PM lec PH 1227-1228
Speech 100 TYZZ,1,15,0,T 4-7PM lec PH 1227-1228
Speech 100 WFU,1,15,0,WF 10-11:30AM lec PH 1227-1228
Speech 100 WFW,1,15,0,WF 1-2:30PM lec PH 1227-1228
Speech 100 WRV,1,15,0,W 4-7PM lec PH 1227-1228
Speech 110 THX,1,15,0,TTh 2:30-4PM lec PH 1231-1232
Speech 110 THX-1,1,15,0,TTh 2:30-4PM lec PH 1231-1232
Speech 110 THX-2,1,15,0,TTh 2:30-4PM lec PH 1231-1232
Speech 115 THV,1,15,0,WF 11:30AM-1PM lec PH 1231-1232
Speech 115 WFX,1,15,0,WF 2:30-4PM lec PH 1231-1232
Speech 120 THX,1,15,0,TTh 2:30-4PM lec PH 1227-1228
Speech 122 THW,1,15,0,TTh 1-2:30PM lec PH 1231-1232
Speech 123 THU,1,15,0,TTh 10-11:30AM lec PH 1227-1228
Speech 125 WFV,1,15,0,WF 11:30AM-1PM lec TBA
Speech 126 THR,1,20,0,TTh 8:30-10AM lec PH 1231-1232
Speech 126 WFX,1,15,0,WF 2:30-4PM lec TBA
Speech 130 THV,1,15,0,TTh 11:30AM-1PM lec TBA
Speech 132 THU,1,18,0,TTh 10-11:30AM lec PH 3210-3212
Speech 136 WUW,1,15,0,W 10AM-1PM lec PH 1229-1230
Speech 141 WFW,1,15,0,WF 1-2:30PM lec PH 1229-1230
Speech 142 THV,1,15,0,TTh 11:30AM-1PM lec PH 1229-1230
Speech 142 THW,1,15,0,TTh 1-2:30PM lec PH 1229-1230
Speech 150 THW,1,20,0,TTh 1-2:30PM lec PH 1229-1230
Speech 152 HYZZ,1,15,0,Th 4-7PM lec PH 1227-1228
Speech 153 THUCommunication in Relational Development and Deterioration,1,20,0,TTh 10-11:30AM lec TBA
Speech 156 WFU,1,20,0,WF 10-11:30AM lec PH 1231-1232
Speech 158 THU,1,15,0,T 10AM-1PM lec PH 1231-1232
Speech 180 WFR,1,20,0,WF 8:30-10AM lec PH 1231-1232
Speech 181 THW,1,15,0,TTh 1-2:30PM lec PH 1231-1232
Speech 181 WFX,1,15,0,WF 2:30-4PM lec PH 3213-3215
Speech 183 WFW,1,15,0,WF 1-2:30PM lec PH 1227-1228
Speech 184 WFV,1,15,0,WF 11:30AM-1PM lec PH 1227-1228
Speech 199 THW,1,15,0,TTh 1-2:30PM lec TBA
Speech 200 MRV,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-1,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-10,1,3,0,M 7-10AM thesis TBA
Speech 200 MRV-10,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-10,1,3,0,M 7-10AM thesis TBA
Speech 200 MRV-10,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-10,1,3,0,M 7-10AM thesis TBA
Speech 200 MRV-10,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-10,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-10,1,3,0,M 7-10AM thesis TBA
Speech 200 MRV-10,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-2,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-3,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-4,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-5,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-6,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-7,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-8,1,2,0,M 7-10AM thesis TBA
Speech 200 MRV-9,1,2,0,M 7-10AM thesis TBA
Speech 201 TYZZ,1,15,0,T 4-7PM lec PH 1231-1232
Speech 210 WYZZ,1,20,0,W 4-7PM lec PH 1229-1230
Speech 291 FYZZ,1,20,0,F 4-7PM lec PH 1229-1230
Speech 300 MQU,1,2,0,M 7-10AM thesis TBA
Speech 300 MRV,1,1,0,M 7-10AM thesis TBA
Speech 300 SWY,1,1,0,Su 1-4PM thesis TBA
Stat 101 THU,1,26,0,TTh 10-11:30AM lec SS 301
Stat 101 THU-1,1,26,0,TTh 10-11:30AM lec SS 432
Stat 101 THV,1,27,0,TTh 11:30AM-1PM lec SS 301
Stat 101 THW,1,28,0,TTh 1-2:30PM lec SS 307
Stat 101 THX,1,26,0,TTh 2:30-4PM lec SS 302
Stat 101 THX-2,1,26,0,TTh 2:30-4PM lec SS 307
Stat 101 THY,1,26,0,TTh 4-5:30PM lec SS 307
Stat 101 WFR-1,1,27,0,WF 8:30-10AM lec SS 302
Stat 101 WFR-2,1,26,0,WF 8:30-10AM lec SS 303
Stat 101 WFU-1,1,28,0,WF 10-11:30AM lec SS 303
Stat 101 WFU-2,1,26,0,WF 10-11:30AM lec SS 304
Stat 101 WFU-3,1,26,0,WF 10-11:30AM lec SS 305
Stat 101 WFW,1,26,0,WF 1-2:30PM lec SS 304
Stat 101 WFW-1,1,28,0,WF 1-2:30PM lec SS 305
Stat 101 WFW-2,1,27,0,WF 1-2:30PM lec SS 306
Stat 101 WFX,1,26,0,WF 2:30-4PM lec SS 304
Stat 101 WFX-1,1,26,0,WF 2:30-4PM lec SS 305
Stat 101 WFX-2,1,26,0,WF 2:30-4PM lec SS 306
Stat 115 THR,1,25,0,TTh 8:30-10AM lec SS 302
Stat 115 THR-2,1,25,0,TTh 8:30-10AM lec SS 307
Stat 115 THU,1,25,0,TTh 10-11:30AM lec SS 302
Stat 115 THU-2,1,25,0,TTh 10-11:30AM lec SS 307
Stat 115 WFR,1,26,0,WF 8:30-10AM lec SS 306
Stat 115 WFU,1,25,0,WF 10-11:30AM lec SS 306
Stat 117 THR,1,22,0,TTh 8:30-10AM lec SS 303
Stat 117 THU,1,20,0,TTh 10-11:30AM lec SS 303
Stat 117 THW,1,21,0,TTh 1-2:30PM lec SS 301
Stat 117 THX,1,22,0,TTh 2:30-4PM lec SS 301
Stat 117 WFU,1,21,0,WF 10-11:30AM lec SS 307
Stat 117 WFV,1,24,0,WF 11:30AM-1PM lec SS 307
Stat 121 WFU,1,20,0,WF 10-11:30AM lec SS 302
Stat 121 WFW,1,20,0,WF 1-2:30PM lec SS 307
Stat 122 THU,1,20,0,TTh 10-11:30AM lec SS 431
Stat 122 WFW,1,20,0,WF 1-2:30PM lec SS 302
Stat 122 WFX,1,20,0,WF 2:30-4PM lec SS 302
Stat 124 WFR,1,21,0,WF 8:30-10AM lec SS Computer Lab 1
Stat 125 THR,1,20,0,TTh 8:30-10AM lec SS Computer Lab 1
Stat 125 THU,1,20,0,TTh 10-11:30AM lec SS Computer Lab 1
Stat 125 WFU,1,20,0,WF 10-11:30AM lec SS Computer Lab 1
Stat 125 WFX,1,20,0,WF 2:30-4PM lec SS Computer Lab 1
Stat 125 WFY,1,21,0,WF 4-5:30PM lec SS Computer Lab 1
Stat 131 WFRU,1,30,0,WF 8-10AM lec SS 301
Stat 131 WFUV,1,31,0,WF 10AM-12PM lec SS 301
Stat 132 THU,1,20,-1,TTh 10-11:30AM lec SS 305
Stat 132 THW,1,20,0,TTh 1-2:30PM lec SS 305
Stat 132 WFR,1,20,0,WF 8:30-10AM lec SS 309
Stat 132 WFU,1,20,0,WF 10-11:30AM lec SS 309
Stat 133 THR,1,20,0,TTh 8:30-10AM lec SS 304
Stat 133 THU,1,20,0,TTh 10-11:30AM lec SS 304
Stat 133 WFX,1,20,0,WF 2:30-4PM lec SS 307
Stat 133 WFY,1,21,0,WF 4-5:30PM lec SS 307
Stat 135 THW,1,15,-1,TTh 1-2:30PM lec SS 303
Stat 135 THX,1,15,0,TTh 2:30-4PM lec SS 303
Stat 136 THX,1,20,0,TTh 2:30-4PM lec SS 304
Stat 136 THY,1,20,0,TTh 4-5:30PM lec SS 304
Stat 136 WFV,1,20,0,WF 11:30AM-1PM lec SS 309
Stat 136 WFW,1,20,0,WF 1-2:30PM lec SS 309
Stat 138 THQR,1,20,0,TTh 8-10AM lec SS 309
Stat 138 THUV,1,20,0,TTh 10AM-12PM lec SS 309
Stat 138 THWX,1,20,0,TTh 1-3PM lec SS 309
Stat 138 WFWX,1,20,-1,WF 1-3PM lec SS 431
Stat 143 THV,1,27,0,TTh 11:30AM-1PM lec SS 431
Stat 143 THV-1,1,27,0,TTh 11:30AM-1PM lec SS 432
Stat 143 THW,1,28,0,TTh 1-2:30PM lec SS 431
Stat 143 THW-1,1,27,0,TTh 1-2:30PM lec SS 432
Stat 147 WFQR,1,27,-1,WF 8-10AM lec TBA
Stat 147 WFUV,1,28,0,WF 10AM-12PM lec SS 432
Stat 148 WFQR,1,27,0,WF 8-10AM lec SS 431
Stat 148 WFUV,1,28,0,WF 10AM-12PM lec SS 431
Stat 149 WFW,1,27,-1,WF 1-2:30PM lec SS 301
Stat 149 WFX,1,27,0,WF 2:30-4PM lec TBA
Stat 149 WFX-1,1,27,0,WF 2:30-4PM lec SS 303
Stat 149 WFY,1,27,0,WF 4-5:30PM lec SS 303
Stat 191 THRIntroduction to Statistics in Clinical Trials,1,26,0,TTh 8:30-10AM lec SS 301
Stat 192 THRPhilippine Official Statistics,1,25,0,TTh 8:30-10AM lec SS 306
Stat 192 THUPhilippine Official Statistics,1,25,0,TTh 10-11:30AM lec SS 306
Stat 192.2 THX,1,25,0,TTh 2:30-4PM lec SS 305
Stat 197 THWCausal inference,1,25,0,TTh 1-2:30PM lec SS 306
Stat 197 THXCausal inference,1,25,0,TTh 2:30-4PM lec SS 306
Stat 197 THX-1Introduction to Spatial Data Analysis,1,25,0,TTh 2:30-4PM lec SS 431
Stat 217 FZAB,1,17,0,F 6-9PM lec TBA
Stat 217 TZAB,1,17,0,T 6-9PM lec TBA
Stat 218 TTHZAB,1,17,0,TTh 6-9PM lec TBA
Stat 218 WFZAB,1,17,0,WF 6-9PM lec TBA
Stat 221 SWXY,1,10,0,S 2-5PM lec SS 302
Stat 222 SRUV,1,20,0,S 9AM-12PM lec SS 302
Stat 223 FZAB,1,10,0,T 6-9PM lec TBA
Stat 223 FZAB-1,1,10,0,F 6-9PM lec TBA
Stat 224 WZAB,1,12,0,W 6-9PM lec SS 304
Stat 225 THZAB,1,10,0,Th 6-9PM lec SS 303
Stat 231 TZAB,1,10,0,T 6-9PM lec SS 307
Stat 232 THZAB,1,15,0,Th 6-9PM lec SS 307
Stat 233 THZAB,1,10,0,Th 6-9PM lec TBA
Stat 234 TZAB,1,15,0,T 6-9PM lec SS 303
Stat 235 THZAB,1,10,0,Th 6-9PM lec SS 302
Stat 243 FZAB,1,10,0,F 6-9PM lec SS 302
Stat 250 SRUV,1,17,0,S 9AM-12PM lec SS 304
Stat 251 THZAB,1,15,0,Th 6-9PM lec SS 305
Stat 252 FZAB,1,15,0,F 6-9PM lec TBA
Stat 280 MZABDomain Deep Dive for Data Science and Analytics Practitioners,1,13,0,M 6-9PM lec TBA
Stat 280 SRUVPractical Machine Learning for Business,1,15,0,S 9AM-12PM lec TBA
Stat 280 SWXYIntroduction to Statistical Learning,1,20,0,S 2-5PM lec TBA
Stat 280 THZABResearch Methods and Statistical Analysis I,1,10,0,Th 6-9PM lec TBA
Stat 280 TZABThird Variable Effect & Conditional Process Analysis,1,17,0,T 6-9PM lec TBA
Stat 280 WZABHigh Performance and Parallel Computing,1,13,0,W 6-9PM lec SS 302
Stat 280 WZAB-1Forecasting Analytics,1,15,0,W 6-9PM lec TBA
Stat 290 MZACases in Statistical Consulting,1,13,0,M 6-7PM lec TBA
Stat 290 MZABCases in Statistical Consulting,1,10,0,M 7-8PM lec TBA
Stat 302 SRUV,1,5,0,S 9AM-12PM lec SS 307
Stat 311 THRU,1,5,0,Th 8:30-11:30AM lec SS 302
Stat 312 WRU,1,5,0,W 8:30-11:30AM lec TBA
Stat 390 WWXY,1,4,0,W 2-4PM lec SS 431
Stat 396 WXY,1,2,0,W 4-5PM lec SS 431
TFA 155 NONE,1,24,0,TTh 1-2:30PM lec TBA
TFA 157 NONE,1,23,0,M 8:30-11:30AM lec TBA
TFA 161 NONE,1,23,0,WF 1-2:30PM lec TBA
TFA 163 NONE,1,24,0,M 1-4PM lec TBA
TFA 166 NONE,1,23,0,WF 2:30-4PM lec TBA
TFA 180 A,1,20,0,M 10AM-1PM lec TBA
TFA 180 B,1,20,0,TTh 8:30-10AM lec TBA
TFA 180 C,1,20,0,TTh 11:30AM-1PM lec TBA
TFA 187 A,1,21,0,TTh 10-11:30AM lec TBA
TFA 187 B,1,22,0,WF 8:30-10AM lec TBA
TFA 190 NONE,1,23,0,M 1-4PM lec TBA
TM 204 1,1,15,0,M 6-9PM lec TBA
TM 204 2,1,20,0,T 6-9PM lec TBA
TM 204 3,1,16,0,Th 6-9PM lec TBA
TM 204 4,1,15,0,F 6-9PM lec TBA
TM 205 1,1,18,0,S 4-7PM lec TBA
TM 206 1,1,18,0,Th 6-9PM lec TBA
TM 214 1,1,15,0,Th 6-9PM lec TBA
TM 225 1,1,17,0,S 9AM-12PM lec TBA
TM 241 1,1,22,0,W 6-9PM lec TBA
TM 241 2,1,22,0,F 6-9PM lec TBA
TM 251 1,1,20,0,T 6-9PM lec TBA
TM 251 2,1,20,0,W 6-9PM lec TBA
TM 255 1,1,15,0,W 6-9PM lec TBA
TM 255 DICT Mabini,1,22,0,Th 6-9PM lec TBA
TM 271 1,1,15,0,S 9AM-12PM lec TBA
